transaction_id,merchant_id,customer_id,amount,currency,payment_method,status,timestamp,device_type,location
TID002258,MID0009,18a440bd-1c47-40a5-9270-2b29a41247a2,1514.39,INR,Credit Card,Failed,6/5/2025 0:47,POS,Pune
TID002259,MID0033,0b34fc84-1111-4e29-a8ad-153985f0786a,7430.7,INR,UPI,Failed,7/22/2025 3:08,POS,Hyderabad
TID002260,MID0041,2dbb45bd-2138-42e6-b013-a170d5cf3b4c,2255.71,INR,Net Banking,Success,3/3/2025 2:55,Desktop,Pune
TID002261,MID0025,1b67f7bb-33bb-4382-8801-8e83df9d3910,383.96,INR,Debit Card,Success,2/25/2025 23:21,POS,Pune
TID002262,MID0048,08252b39-1947-4a42-b10d-c9d17c413a2a,290.42,INR,Net Banking,Success,4/24/2025 23:43,Mobile,Hyderabad
TID002263,MID0013,637b3648-d617-49c0-a449-d64f922ddab6,3017.48,INR,Debit Card,Success,3/21/2025 12:46,Mobile,Hyderabad
TID002264,MID0009,9fbc879e-869c-4a8e-bd6a-b7c2a86d8706,880.98,USD,Net Banking,Success,3/20/2025 4:09,Desktop,Bengaluru
TID002265,MID0013,0c90e028-4185-400d-971d-f5fdb38950ce,221.1,INR,Wallet,Success,2/28/2025 14:59,Desktop,Kolkata
TID002266,MID0031,b7c4b3ee-9b1f-46d1-b881-49dc5dc96097,2973.05,INR,Debit Card,Success,5/28/2025 23:16,Mobile,Delhi
TID002267,MID0041,ebc8f6b7-ee22-4f70-8359-9c6d1224cbd2,2539.98,INR,Debit Card,Success,4/4/2025 7:52,Desktop,Bengaluru
TID002268,MID0011,edabddab-7dcc-4026-a7df-30b2356fdc0a,6194,INR,Net Banking,Success,3/13/2025 19:50,POS,Chennai
TID002269,MID0004,77d2b94f-1478-4c9d-9503-0b43e3c7ca9a,3607.65,INR,Credit Card,Success,7/25/2025 2:06,Desktop,Kolkata
TID002270,MID0034,5c65a65c-0f8a-4c2c-a390-0bc0cd0fa4a6,2863.69,INR,Net Banking,Success,3/10/2025 0:56,POS,Kolkata
TID002271,MID0038,e3f342a8-f030-4fd4-be54-898e8eda6433,81.01,INR,Debit Card,Success,7/6/2025 1:18,POS,Hyderabad
TID002272,MID0046,cb53f0be-5e7b-4866-9270-54706a7be8b1,165.42,INR,Debit Card,Success,7/8/2025 2:55,POS,Chennai
TID002273,MID0004,9def57b4-d2da-43ec-8eec-c013b55beaaa,1262.41,INR,Credit Card,Failed,6/29/2025 18:14,POS,Hyderabad
TID002274,MID0038,bbfb1b71-0a68-4eb8-876d-e8c5440c7e5b,1137.26,INR,UPI,Success,4/26/2025 0:44,POS,Hyderabad
TID002275,MID0019,13f39289-4dcc-405d-959e-f0fd1204f4d6,918.63,INR,Credit Card,Success,5/24/2025 22:55,Mobile,Mumbai
TID002276,MID0006,84fcfcb0-f5e9-4352-b745-39f2f1d188b9,758.23,INR,UPI,Success,4/27/2025 11:13,Mobile,Chennai
TID002277,MID0034,3b23feed-b9a4-4e2b-99e9-e3a418dcceb6,846.37,INR,Debit Card,Success,4/16/2025 11:57,Mobile,Mumbai
TID002278,MID0018,317046b9-3080-4a5d-a2a5-0eec881af04f,1263.51,INR,Wallet,Success,7/3/2025 0:37,POS,Delhi
TID002279,MID0013,91ed554a-3fae-4f01-a829-0f3c86b4852c,3.12,INR,Wallet,Success,3/21/2025 10:12,Desktop,Mumbai
TID002280,MID0041,8ef4d74b-2dcc-4095-b28f-9444a0154d65,453.1,INR,Net Banking,Success,4/29/2025 8:15,Desktop,Hyderabad
TID002281,MID0023,bf00f56c-6a49-49a6-8ee2-5e54bfcb3388,1095.59,INR,Credit Card,Success,7/31/2025 23:50,POS,Delhi
TID002282,MID0019,9399ad15-a37c-41c5-842b-266b1b02fa24,1921.37,INR,Credit Card,Success,6/3/2025 12:06,Desktop,Delhi
TID002283,MID0045,b3da5808-756e-467d-acab-8b695ba37cb5,287.03,INR,Wallet,Success,4/2/2025 7:04,POS,Pune
TID002284,MID0011,1aa67474-e200-4157-ad54-c95aaa4d52a8,1187.4,INR,UPI,Failed,4/10/2025 3:56,Desktop,Pune
TID002285,MID0001,8cca8963-2e2e-47a4-8ade-c3792ab403f6,1880.06,INR,Credit Card,Success,7/6/2025 18:11,POS,Chennai
TID002286,MID0024,a854027e-5667-4e49-8133-8bdc66cc7376,882.17,INR,UPI,Success,4/18/2025 15:55,Desktop,Hyderabad
TID002287,MID0007,999413cc-ff99-47a8-88ad-b388287e4086,41.18,INR,UPI,Refunded,6/9/2025 12:42,Desktop,Delhi
TID002288,MID0025,e7094153-5a31-4916-aefb-2a2471693ed5,894.76,INR,UPI,Success,2/27/2025 15:43,Mobile,Hyderabad
TID002289,MID0021,ff31950a-fdd0-44a1-8cd2-216f50adff63,527.41,INR,UPI,Success,6/16/2025 2:57,Desktop,Mumbai
TID002290,MID0015,698f546d-5f29-4290-9848-5a54531c8812,3981.4,INR,Net Banking,Success,7/28/2025 22:40,Desktop,Bengaluru
TID002291,MID0001,d37ee471-6e3b-4507-a21c-1209c3a1962d,199.63,INR,Net Banking,Success,6/20/2025 12:19,POS,Pune
TID002292,MID0012,3d9ffe59-9bc0-4a93-92cd-adefb9d276f4,1585.38,INR,Wallet,Success,6/10/2025 1:58,Desktop,Kolkata
TID002293,MID0007,60042231-36c3-4e85-8bae-295e902a405c,81.24,INR,Net Banking,Success,7/5/2025 1:25,Desktop,Kolkata
TID002294,MID0015,be9cafcf-ed17-46e9-8cdc-718dc4057420,886.35,INR,Credit Card,Success,6/10/2025 16:22,Desktop,Mumbai
TID002295,MID0021,73d0b6c7-f62e-4f88-9c29-850b410bfc29,1211.09,INR,Net Banking,Success,4/9/2025 20:20,Desktop,Pune
TID002296,MID0019,000cd21a-65a7-4a30-b5b7-0dd9728f5897,530.64,INR,Credit Card,Success,5/15/2025 16:18,Desktop,Bengaluru
TID002297,MID0029,48d3d2ce-fba3-491f-88df-aaf8b9efaad6,910.66,INR,Credit Card,Success,5/22/2025 3:36,Mobile,Hyderabad
TID002298,MID0025,2294fa0a-8482-4c08-842c-65ad9883e9b1,267.89,INR,UPI,Success,5/21/2025 13:04,Desktop,Delhi
TID002299,MID0033,01ae7eb1-4d45-4ea5-a3ec-4f6afe503fdc,543.88,INR,Wallet,Success,4/24/2025 7:03,POS,Pune
TID002300,MID0049,36fea0b4-38cd-4122-bc01-45e14ce2afa2,1455.75,INR,UPI,Success,3/22/2025 20:26,POS,Mumbai
TID002301,MID0032,c5828939-058e-489e-909d-97cddb107e7f,538.87,INR,UPI,Success,7/23/2025 22:53,Desktop,Hyderabad
TID002302,MID0049,d284b528-b091-4fb7-b17f-3f92d26aa790,3450.03,INR,Net Banking,Success,4/26/2025 14:01,Desktop,Delhi
TID002303,MID0035,82e2b02d-8dbc-4e5a-ab4a-ede646a52064,1484.93,INR,Net Banking,Success,5/14/2025 5:29,Desktop,Pune
TID002304,MID0044,9255273f-ed09-40f7-9217-4fb08e6b3085,866.11,INR,Credit Card,Success,7/4/2025 2:28,Mobile,Chennai
TID002305,MID0038,75dacbbe-09a9-461a-9823-3383279b637c,59.29,INR,Net Banking,Success,5/8/2025 5:24,POS,Bengaluru
TID002306,MID0026,43d643ed-236e-4832-a7f6-a2ac5b0c4170,1038.37,INR,Net Banking,Success,4/3/2025 17:34,Mobile,Kolkata
TID002307,MID0011,3ff69f41-9508-4801-a3be-7ca05df924fb,2170.83,USD,Debit Card,Success,7/17/2025 13:29,Mobile,Mumbai
TID002308,MID0035,4ce09ecb-cfa2-4fb8-8199-322e3ba58126,462.97,INR,Credit Card,Success,8/5/2025 16:07,Desktop,Kolkata
TID002309,MID0008,91ae3d4c-6659-4d83-920b-725b17871810,2465.84,INR,Credit Card,Success,5/5/2025 10:01,Desktop,Hyderabad
TID002310,MID0046,13c37b5d-bbf8-4a91-b7a9-f824eafa4d5b,435.14,INR,Debit Card,Success,3/9/2025 14:55,POS,Delhi
TID002311,MID0014,7b874b4a-cafb-44fe-931f-04afb93c92d5,2603.75,INR,Credit Card,Success,8/5/2025 13:08,Desktop,Delhi
TID002312,MID0010,e6267164-d361-4b3a-bcff-ae922c435667,133.69,INR,Wallet,Refunded,7/26/2025 17:28,POS,Chennai
TID002313,MID0002,d1cbc092-9383-486d-b3ed-d6edb0894de4,3016.93,INR,Wallet,Failed,3/13/2025 15:12,Mobile,Delhi
TID002314,MID0046,a46acc9a-9861-4260-9869-c755e85c1ec9,1037.28,INR,Debit Card,Success,4/25/2025 19:47,POS,Delhi
TID002315,MID0009,ceef7261-bb15-42ea-8991-2f464ce6928b,527.61,INR,Net Banking,Success,4/4/2025 3:28,POS,Hyderabad
TID002316,MID0003,c7b611cd-1417-482a-a1ad-018a93875413,462.06,INR,Wallet,Failed,2/7/2025 18:57,POS,Kolkata
TID002317,MID0021,559a8f54-c559-4d0f-abff-c53f0e50f355,848.48,INR,Debit Card,Success,5/21/2025 13:48,Mobile,Kolkata
TID002318,MID0026,6f2e92b9-d130-42db-a13a-14ca5911f42e,10437.78,INR,Wallet,Success,7/18/2025 6:51,Mobile,Mumbai
TID002319,MID0008,1edbbe71-de2a-4ddf-ae24-9b726aa12abd,373.32,INR,UPI,Success,4/13/2025 0:12,Desktop,Mumbai
TID002320,MID0048,bf67de42-3a0a-4b59-8538-4872deaa543e,163.41,INR,Debit Card,Success,7/5/2025 6:56,Desktop,Delhi
TID002321,MID0002,edbc36d8-9a30-4096-9977-66bea71c8948,1319.34,INR,Credit Card,Success,5/8/2025 5:54,POS,Pune
TID002322,MID0006,a1d770ea-c704-480e-a246-6cd702ed5d15,1005.74,INR,Wallet,Success,6/14/2025 13:28,POS,Bengaluru
TID002323,MID0028,863dfcd6-4e06-48d0-8ddb-545b61eaaa65,1114.12,USD,Credit Card,Failed,3/12/2025 14:14,Mobile,Mumbai
TID002324,MID0029,909e21ba-8a38-45aa-91be-ba8e0a8aeb94,1649.13,INR,Debit Card,Success,6/19/2025 20:03,Mobile,Delhi
TID002325,MID0026,b2a0f778-809d-4444-93ab-3cce264ae04f,466.21,INR,Wallet,Success,8/2/2025 7:38,Mobile,Pune
TID002326,MID0025,ac735be0-0cee-4dc2-a737-f345388629ff,3623.04,INR,Credit Card,Success,2/26/2025 5:37,POS,Pune
TID002327,MID0012,f89617fa-6493-45ef-bf53-76a4bb48bbba,858.18,INR,Net Banking,Success,4/22/2025 13:57,POS,Kolkata
TID002328,MID0005,9343e6ea-985a-4548-80ba-22a47213e7cc,207.32,INR,Net Banking,Success,5/30/2025 19:08,Mobile,Pune
TID002329,MID0034,6e935615-38da-4a90-970f-ad328135f15a,2033.93,INR,UPI,Success,6/13/2025 23:05,POS,Chennai
TID002330,MID0048,25e42403-64f2-402e-894f-6ed34a2f3876,1545.47,INR,Debit Card,Success,4/29/2025 7:53,Mobile,Kolkata
TID002331,MID0037,79d19c4e-1521-4d35-960f-1e2d21d72432,569.13,INR,Credit Card,Success,4/29/2025 8:40,Desktop,Kolkata
TID002332,MID0015,8c53b74c-0c9f-46e6-becc-f7609249ee3a,1457.38,INR,UPI,Success,4/27/2025 19:30,Mobile,Chennai
TID002333,MID0044,6605de3c-15c7-4c83-8336-ffe5663166a7,372.43,INR,Debit Card,Success,3/15/2025 19:37,POS,Hyderabad
TID002334,MID0036,b2a7a475-c619-4773-af3a-cf3380777ac5,882.75,INR,Net Banking,Success,6/10/2025 17:19,POS,Hyderabad
TID002335,MID0015,7b1dbca3-2286-43f8-8314-96ea2160446e,3445.09,INR,Credit Card,Success,2/12/2025 18:44,POS,Kolkata
TID002336,MID0043,65339cf0-7ce4-470e-b2b7-3d808f2e08d3,215,INR,Wallet,Success,6/7/2025 7:34,POS,Mumbai
TID002337,MID0048,8fa8ae34-3233-4053-9242-ba54a6f9c0e1,733.34,INR,Net Banking,Success,3/22/2025 16:13,Mobile,Kolkata
TID002338,MID0023,86351a54-bc54-48c1-bf40-8dcc9db1f7f9,2581.75,INR,Wallet,Failed,3/6/2025 1:11,Mobile,Chennai
TID002339,MID0006,44296ca2-1257-429e-be08-5cb73f09f7a6,5234.6,INR,Wallet,Success,6/5/2025 12:50,Desktop,Delhi
TID002340,MID0046,af4afcdd-52cb-4ae0-ae18-c9b3c6da85f1,907.5,INR,Credit Card,Success,6/7/2025 12:26,Mobile,Delhi
TID002341,MID0050,1ccec1ef-16ef-4cdf-9375-ee61ec94503e,1060.87,INR,Credit Card,Success,5/15/2025 21:14,Desktop,Delhi
TID002342,MID0044,5d822e3a-6c6d-482b-a9e0-8370abf7a5d0,1273.55,INR,Wallet,Success,2/22/2025 18:35,Mobile,Hyderabad
TID002343,MID0043,5832c8de-521b-48c2-b0c3-ef8a592ab43d,4040.07,INR,UPI,Success,6/3/2025 13:35,Mobile,Chennai
TID002344,MID0045,c509d558-0632-4b36-a7c8-f0c59808552c,2930.08,INR,Wallet,Success,5/28/2025 22:31,POS,Chennai
TID002345,MID0021,5987038a-fcd6-418e-ab54-500d4e089bb4,280.58,INR,Wallet,Success,6/29/2025 7:27,Desktop,Mumbai
TID002346,MID0023,cd840a47-fd7b-4279-9253-55159dc0a8b5,861.07,INR,Credit Card,Failed,4/27/2025 12:26,POS,Chennai
TID002347,MID0043,70c23600-2554-4c1a-9f88-dda37134ae6e,935.43,INR,Debit Card,Success,2/11/2025 13:49,POS,Pune
TID002348,MID0016,3bc5f97f-d173-470b-ac99-3c800b7d1856,2334.53,INR,Net Banking,Success,4/11/2025 6:06,Mobile,Delhi
TID002349,MID0047,27ef0a4b-5fb2-4838-af73-b3cf331e91f2,1385.32,INR,Credit Card,Success,6/5/2025 13:20,Mobile,Chennai
TID002350,MID0015,15f7ef61-da4e-404c-ba7e-1b86c1fad753,1592.93,USD,UPI,Success,3/27/2025 16:12,Desktop,Bengaluru
TID002351,MID0025,3e3869e2-0df6-4417-bd55-38c71cc464ed,9479.88,INR,Net Banking,Success,3/11/2025 11:09,Desktop,Hyderabad
TID002352,MID0036,25ce2a21-ed3e-4846-9efa-0407f2edcab0,116.88,INR,Credit Card,Success,5/28/2025 16:33,Mobile,Kolkata
TID002353,MID0011,49a5baeb-d1f4-4c8d-951b-1974de668dd0,378.49,INR,Credit Card,Success,6/8/2025 14:25,Desktop,Mumbai
TID002354,MID0015,cde55848-b19c-405e-97e0-a1f103840661,786.11,INR,Debit Card,Success,5/9/2025 18:40,Mobile,Delhi
TID002355,MID0004,789fed96-7337-4c2f-8e1c-37621c7cb6ed,641.07,INR,UPI,Success,6/20/2025 0:46,Mobile,Pune
TID002356,MID0021,bd717da3-3581-4632-94f5-df7005d2d205,32.82,INR,UPI,Failed,2/24/2025 19:20,Mobile,Pune
TID002357,MID0013,8be27516-342c-4348-b63d-75f189bab9c8,144.4,INR,Credit Card,Success,4/20/2025 1:06,Desktop,Delhi
TID002358,MID0022,8c7e2904-4237-492a-8017-466e85f4c0a2,1713.63,INR,Debit Card,Success,2/11/2025 13:17,POS,Pune
TID002359,MID0019,fe07832a-badc-4599-9f7f-ae0c7ba79d05,3171.97,INR,Credit Card,Success,7/1/2025 9:52,Desktop,Bengaluru
TID002360,MID0034,ab132032-b2e1-4f66-b1f0-2ea8242f5829,1083.02,INR,Wallet,Success,6/3/2025 21:51,POS,Mumbai
TID002361,MID0014,e7f2418a-953f-4fd4-a069-4b6d04b51c12,1162.16,INR,Wallet,Refunded,7/28/2025 16:52,Desktop,Hyderabad
TID002362,MID0004,4165964c-0b21-4308-86dc-4e34a9dcfe52,441.74,INR,Debit Card,Success,7/10/2025 12:30,POS,Kolkata
TID002363,MID0048,3360d115-48b5-4c88-8f63-5f4a2b9a118e,2190.73,INR,Credit Card,Success,6/14/2025 3:48,POS,Mumbai
TID002364,MID0046,4572b385-9e32-4085-b24f-92b9ca0841de,2090.25,INR,Debit Card,Success,4/23/2025 17:51,Desktop,Mumbai
TID002365,MID0027,f1f71605-a79e-4626-b707-ac0e0d96feb3,1331.43,INR,Credit Card,Success,5/25/2025 8:10,Desktop,Hyderabad
TID002366,MID0029,a90e319d-637e-4f94-910c-8d920222305d,358.65,INR,Credit Card,Success,5/17/2025 10:24,POS,Delhi
TID002367,MID0047,e9b1c4a1-da22-4b85-a9b9-2a1d457498ca,153.08,INR,Wallet,Failed,7/24/2025 19:19,Mobile,Chennai
TID002368,MID0028,1b9ec5f9-dd41-4a67-9c37-5254a8fc5690,99.59,INR,Net Banking,Success,3/16/2025 14:59,POS,Kolkata
TID002369,MID0035,e226a768-de0e-4c53-8ae0-fd7a04e25132,1347.29,INR,UPI,Success,7/22/2025 6:07,POS,Mumbai
TID002370,MID0008,fad3b44c-3b2d-4dc9-a2f3-2faea63fcf12,2614.76,INR,UPI,Success,8/3/2025 11:15,Mobile,Bengaluru
TID002371,MID0016,b5ae2a56-fa03-4d6c-822f-b2f06175a257,2931.39,INR,Debit Card,Failed,3/10/2025 11:29,POS,Hyderabad
TID002372,MID0042,7c12d198-50c1-48f7-a764-28c4197fa0fd,934.37,INR,UPI,Success,5/7/2025 0:45,Mobile,Delhi
TID002373,MID0036,168885c2-8814-4bde-98db-f732dde4d194,2300.6,INR,Wallet,Success,4/19/2025 19:22,Mobile,Chennai
TID002374,MID0030,f77fa3a7-802a-46eb-b2e9-7c2d2fb90ccf,4402.81,INR,Net Banking,Success,6/27/2025 13:06,Desktop,Chennai
TID002375,MID0018,b6646199-ed25-459e-8f89-37fa753e9662,482.73,INR,Credit Card,Success,7/26/2025 23:34,POS,Delhi
TID002376,MID0002,ec19e4eb-3f55-4740-8a2d-36a605804493,761.15,INR,Credit Card,Success,3/25/2025 14:41,POS,Mumbai
TID002377,MID0049,7d6c3d2a-5564-41d3-8e0f-bae18787c3f4,4020.92,INR,Wallet,Success,3/13/2025 3:56,Mobile,Hyderabad
TID002378,MID0013,04b40ac9-2831-4f0d-be90-63fb64b5d9a5,619.26,INR,UPI,Success,5/9/2025 19:52,POS,Pune
TID002379,MID0004,5afa0fb3-5a16-49d9-af2f-077358c69158,3677.96,INR,Credit Card,Success,8/8/2025 2:47,Mobile,Delhi
TID002380,MID0026,fef97d57-3c77-4a4a-8d65-4036a00f230b,5948.52,INR,UPI,Success,6/25/2025 13:15,POS,Pune
TID002381,MID0025,469ff562-8052-4405-ba84-bb5ffa6e3743,1626.22,INR,Wallet,Success,8/5/2025 1:22,POS,Chennai
TID002382,MID0030,41f74651-a033-4dad-8fdf-de19cfd835fc,2546.5,INR,Credit Card,Failed,3/17/2025 22:28,Mobile,Chennai
TID002383,MID0011,fffcd743-e3f1-4406-a31d-9c8be0f0fe79,2076.72,INR,Debit Card,Success,4/10/2025 19:24,Mobile,Bengaluru
TID002384,MID0007,f1b2f143-078b-43a9-bd88-565ad09a934b,1803.63,INR,Net Banking,Success,3/4/2025 21:35,POS,Bengaluru
TID002385,MID0031,39bfc9b6-47ba-48aa-b2f9-4b2c8e10814f,549.94,INR,UPI,Success,4/5/2025 0:47,POS,Chennai
TID002386,MID0044,6491982b-e5ad-481d-977f-4c1626d658fb,88.18,INR,UPI,Refunded,2/19/2025 17:27,Mobile,Bengaluru
TID002387,MID0010,bada0c94-1679-4be0-a323-8416a82cae18,630.23,INR,UPI,Success,7/30/2025 19:49,Desktop,Bengaluru
TID002388,MID0039,ad9112c5-f5ea-4128-854d-c3bf61d85365,1649.13,INR,UPI,Success,2/13/2025 3:21,Desktop,Bengaluru
TID002389,MID0013,afbffde4-a022-4155-9f69-5d179cc96aed,162.26,INR,Wallet,Success,3/19/2025 8:07,POS,Chennai
TID002390,MID0031,92a97acd-3d88-4938-aad6-5b8c3a38b844,17.98,INR,Wallet,Success,5/30/2025 7:13,POS,Mumbai
TID002391,MID0007,4ff85111-f875-4fd4-ad2c-cf42271a919f,225.7,INR,Wallet,Success,5/7/2025 16:39,POS,Mumbai
TID002392,MID0049,72fcc072-544c-4132-9af9-7493e8e46b31,1886.78,USD,Wallet,Refunded,5/7/2025 7:23,Mobile,Hyderabad
TID002393,MID0042,a7087280-34ee-4b67-a1bb-d1838acfd4d6,5406.46,INR,Credit Card,Failed,3/26/2025 17:24,POS,Kolkata
TID002394,MID0042,af1dcfb8-8a96-4a11-94be-6d9f2379c05f,6117.53,INR,Wallet,Success,6/19/2025 21:32,POS,Bengaluru
TID002395,MID0036,235b275b-dcd2-4b97-b3ca-9a6bccd3af7c,1021.77,INR,Credit Card,Success,6/4/2025 6:44,POS,Mumbai
TID002396,MID0020,e60d7a94-b483-4162-b043-a39a4f1a84cb,3052.88,INR,Debit Card,Success,5/4/2025 6:58,Desktop,Kolkata
TID002397,MID0004,6e18b184-229f-485b-a8d9-1a2086181db2,2002.41,INR,Wallet,Failed,3/26/2025 2:39,POS,Delhi
TID002398,MID0007,c521ff2e-f9cc-43ed-a8b4-5c6afee543b3,1042.84,INR,Debit Card,Success,7/11/2025 20:32,POS,Bengaluru
TID002399,MID0001,9099a283-eedb-4ce5-a7fe-cdcd2528b516,1275.62,INR,Wallet,Success,3/13/2025 11:42,Mobile,Mumbai
TID002400,MID0044,115c42cd-5147-4e86-a875-d40aeac7dc2e,221.41,INR,Debit Card,Failed,5/7/2025 17:42,Desktop,Mumbai
TID002401,MID0045,b82d40de-f2d7-4d53-8870-2ae78eadda9a,4162.76,INR,Net Banking,Success,5/15/2025 6:34,Mobile,Pune
TID002402,MID0042,d6eaf269-514e-4353-af23-7c4d1e4ea133,650.63,INR,Debit Card,Success,6/11/2025 16:26,POS,Mumbai
TID002403,MID0047,078c3875-ba21-4269-a540-fbfee12ff6cd,886.29,INR,Credit Card,Success,2/28/2025 17:26,POS,Pune
TID002404,MID0013,f90fb6e4-e150-42f3-9195-8000c3f38c8c,1670.56,INR,UPI,Success,7/13/2025 4:51,POS,Kolkata
TID002405,MID0022,4da838b7-6947-4bac-b610-f40d69fe890f,609.48,INR,Debit Card,Success,6/4/2025 10:16,POS,Pune
TID002406,MID0021,d25ad576-ef0b-443e-bee0-47627168bdec,440.07,INR,UPI,Success,7/19/2025 20:11,POS,Delhi
TID002407,MID0022,bd03d33b-eee9-495e-a308-6e48e4e5b5b0,1495.64,INR,Net Banking,Refunded,4/12/2025 11:11,Mobile,Hyderabad
TID002408,MID0028,301c6abf-c773-4d46-a6e6-a84a46178161,37.95,INR,Net Banking,Success,7/26/2025 11:37,POS,Bengaluru
TID002409,MID0009,06b4ed27-2f4b-4be8-a1ac-fdb51b555f6d,1913.34,INR,Credit Card,Success,8/4/2025 19:38,POS,Mumbai
TID002410,MID0026,9df034d3-9caa-437c-bc67-95e2c32fc21b,1082.39,INR,Credit Card,Success,8/2/2025 15:05,Desktop,Hyderabad
TID002411,MID0009,9cc3c1f5-9129-4c75-9b08-e5a844511ba0,1396.17,INR,Debit Card,Success,3/10/2025 1:38,Desktop,Chennai
TID002412,MID0015,3b1d12cf-3b70-4092-98ab-182c3b1d0181,1499.02,INR,Wallet,Success,3/26/2025 16:33,POS,Bengaluru
TID002413,MID0010,14588063-5bf8-4d1d-86ad-7920aff7ff5d,1123.15,INR,Net Banking,Success,5/7/2025 21:28,POS,Chennai
TID002414,MID0024,22538040-7a02-4a6d-87a2-b171b02a06ee,1310.33,INR,UPI,Success,6/27/2025 8:23,POS,Hyderabad
TID002415,MID0042,7800e27a-9ace-43cc-989c-83f68098580d,1727.01,INR,Wallet,Success,2/20/2025 16:53,POS,Kolkata
TID002416,MID0008,2f191516-5fbb-4da5-a64a-1fe8b646e2b1,2098.27,INR,Net Banking,Success,2/8/2025 11:29,POS,Mumbai
TID002417,MID0024,794e0838-7dcf-40fd-a330-98edda252795,1949.91,INR,Debit Card,Success,7/2/2025 12:10,POS,Bengaluru
TID002418,MID0016,39ed0800-3179-49f9-a9ed-e760233408ba,3055.91,INR,Net Banking,Success,2/13/2025 10:02,Mobile,Bengaluru
TID002419,MID0049,f80443ee-c3b8-4179-a899-4c8408403234,315.05,INR,Credit Card,Failed,6/19/2025 13:51,Mobile,Mumbai
TID002420,MID0026,f3402dd3-4515-45b9-ace9-504b03d7f962,769.11,INR,UPI,Success,6/18/2025 13:51,Mobile,Hyderabad
TID002421,MID0027,abdce0da-be0b-4ddd-b8f9-500169bd40d8,4428.9,INR,UPI,Success,4/27/2025 1:07,Desktop,Delhi
TID002422,MID0037,345e2eaf-c1fd-4581-b3ec-e6b1fcfd8547,757.74,INR,Credit Card,Success,7/25/2025 12:12,POS,Kolkata
TID002423,MID0004,f4672866-ed56-42a0-ad54-ff2b10ee4f77,200.07,INR,Wallet,Success,5/19/2025 1:41,Desktop,Mumbai
TID002424,MID0050,9df79a27-ddfc-4a92-b074-feb3fc5217cc,1118.07,INR,Credit Card,Success,5/9/2025 10:44,Desktop,Pune
TID002425,MID0024,dde4f5c1-532c-4c01-b017-c5337d6ce5c3,173.94,INR,UPI,Success,7/24/2025 13:24,Desktop,Bengaluru
TID002426,MID0019,6d744a0b-3f2d-49c8-a338-e5797521aa18,340.07,INR,Debit Card,Success,4/22/2025 23:06,Mobile,Delhi
TID002427,MID0036,9ba14c35-0ab5-407f-86b6-020a67a55936,9582.33,INR,Wallet,Success,2/20/2025 19:19,POS,Bengaluru
TID002428,MID0039,b85f164b-6160-4399-9307-3198bc3eb402,1169.24,INR,Net Banking,Success,7/9/2025 4:38,POS,Chennai
TID002429,MID0010,f06b6c12-9c8b-4550-a4e7-0f9a501a0ccf,501.23,INR,Debit Card,Success,4/29/2025 3:11,Desktop,Bengaluru
TID002430,MID0025,8941bdd3-9803-482e-926a-4bd0be125f8f,7881.44,INR,Wallet,Success,3/29/2025 15:13,Mobile,Kolkata
TID002431,MID0018,b440b852-e033-400e-a432-62b38675820e,5096.96,INR,UPI,Success,7/28/2025 16:08,Desktop,Mumbai
TID002432,MID0019,1bfc270c-8549-4255-89db-ebb5c9739495,871.71,INR,UPI,Success,6/26/2025 4:05,Desktop,Bengaluru
TID002433,MID0036,e0b55615-d3b6-4f1b-b4f7-6d09739cafa5,452.47,INR,Debit Card,Success,5/22/2025 11:35,POS,Pune
TID002434,MID0010,3ee79d31-feef-41f8-a0b6-2f900adbc4ff,2733.94,USD,Wallet,Success,3/2/2025 15:13,Mobile,Chennai
TID002435,MID0033,fbdc532e-6546-466d-89b1-cad184c9b276,1886.17,INR,Net Banking,Success,6/26/2025 3:15,POS,Chennai
TID002436,MID0050,632c817e-8ec5-4d47-8a0c-64e5bc341b4f,1742.05,INR,Net Banking,Success,7/7/2025 22:36,Desktop,Mumbai
TID002437,MID0005,f66c7331-a172-4ee3-83e1-847c8420e0d8,3353.99,INR,Credit Card,Success,6/5/2025 0:07,POS,Chennai
TID002438,MID0047,70869a45-4a8a-4b17-b09a-083a0c9ea060,1753.96,INR,Debit Card,Success,6/12/2025 19:03,Desktop,Hyderabad
TID002439,MID0049,c60fb252-4df7-42ae-a267-e12b65e5f13f,500.69,INR,Wallet,Failed,5/21/2025 20:49,Mobile,Mumbai
TID002440,MID0035,2a9edda7-761a-4914-8931-b2d4d3def87c,1775.58,INR,Debit Card,Success,6/25/2025 22:26,POS,Kolkata
TID002441,MID0044,eb45bc38-9cf6-4e33-8b5f-174b6c267b56,547.52,INR,Net Banking,Success,2/11/2025 17:56,POS,Mumbai
TID002442,MID0034,e7574997-8458-4f73-b0a0-c1cd0df6c527,2135.93,INR,Wallet,Success,5/3/2025 7:03,POS,Delhi
TID002443,MID0033,a566e884-d473-4687-b6ad-1c332469d0c2,1450.38,INR,UPI,Success,5/11/2025 12:07,POS,Chennai
TID002444,MID0021,802b1bf4-b8ff-415c-9727-20fa73a27c7b,120.86,INR,UPI,Refunded,7/17/2025 21:01,POS,Chennai
TID002445,MID0017,95dfe6cb-c75a-4c94-ae05-7f791cf8d03f,1078.73,INR,Wallet,Failed,6/28/2025 2:57,Mobile,Pune
